name,start,length,color
M,1877,2,red
N,1877,3,red
O,1877,2,red
P,1877,2,red
Q,1877,4,red
S,1877,2,red
V,1877,4,red
W,1877,2,red
X,1877,2,red
Y,1877,2,red
Z,1877,2,red
[,1877,2,red
\,1877,2,red
],1877,2,red
^,1877,5,red
_,1877,1,red
`,1877,2,red
a,1877,2,red
b,1877,2,red
c,1877,2,red
d,1877,2,red
e,1877,3,red
f,1877,2,red
g,1877,3,red
h,1877,2,red
i,1877,1,red
A,1878,1,red
B,1878,1,red
E,1878,4,red
F,1878,3,red
G,1878,1,red
H,1878,2,red
I,1878,2,red
J,1878,1,red
K,1878,2,red
L,1878,2,red
M,1878,2,red
N,1878,3,red
O,1878,2,red
P,1878,2,red
Q,1878,4,red
S,1878,2,red
V,1878,4,red
W,1878,2,red
X,1878,2,red
Y,1878,2,red
Z,1878,2,red
[,1878,2,red
\,1878,2,red
],1878,2,red
^,1878,5,red
_,1878,1,red
`,1878,2,red
a,1878,2,red
b,1878,2,red
c,1878,2,red
d,1878,2,red
e,1878,3,red
f,1878,2,red
g,1878,3,red
h,1878,2,red
i,1878,1,red
A,1879,1,red
B,1879,1,red
E,1879,4,red
F,1879,3,red
G,1879,1,red
H,1879,2,red
I,1879,2,red
J,1879,1,red
K,1879,2,red
L,1879,2,red
M,1879,2,red
N,1879,3,red
O,1879,2,red
P,1879,2,red
Q,1879,4,red
S,1879,2,red
V,1879,4,red
W,1879,2,red
X,1879,2,red
Y,1879,2,red
Z,1879,2,red
[,1879,2,red
\,1879,2,red
],1879,2,red
^,1879,5,red
_,1879,1,red
`,1879,2,red
a,1879,2,red
b,1879,2,red
c,1879,2,red
d,1879,2,red
e,1879,3,red
f,1879,2,red
g,1879,3,red
h,1879,2,red
i,1879,1,red
A,1880,1,red
B,1880,1,red
E,1880,4,red
F,1880,3,red
G,1880,1,red
H,1880,2,red
I,1880,2,red
J,1880,1,red
K,1880,2,red
L,1880,2,red
M,1880,2,red
N,1880,3,red
O,1880,2,red
P,1880,2,red
Q,1880,4,red
S,1880,2,red
V,1880,4,red
W,1880,2,red
X,1880,2,red
Y,1880,2,red
Z,1880,2,red
[,1880,2,red
\,1880,2,red
],1880,2,red
^,1880,5,red
_,1880,1,red
`,1880,2,red
a,1880,2,red
b,1880,2,red
c,1880,2,red
d,1880,2,red
e,1880,3,red
f,1880,2,red
g,1880,3,red
h,1880,2,red
i,1880,1,red
A,1881,1,red
B,1881,1,red
E,1881,4,red
F,1881,3,red
G,1881,1,red
H,1881,2,red
I,1881,2,red
J,1881,1,red
K,1881,2,red
L,1881,2,red
M,1881,2,red
N,1881,3,red
O,1881,2,red
P,1881,2,red
Q,1881,4,red
S,1881,2,red
V,1881,4,red
W,1881,2,red
X,1881,2,red
Y,1881,2,red
Z,1881,2,red
[,1881,2,red
\,1881,2,red
],1881,2,red
^,1881,5,red
_,1881,1,red
`,1881,2,red
a,1881,2,red
b,1881,2,red
c,1881,2,red
d,1881,2,red
e,1881,3,red
f,1881,2,red
g,1881,3,red
h,1881,2,red
i,1881,1,red
A,1882,1,red
B,1882,1,red
E,1882,4,red
F,1882,3,red
G,1882,1,red
H,1882,2,red
I,1882,2,red
J,1882,1,red
K,1882,2,red
L,1882,2,red
M,1882,2,red
N,1882,3,red
O,1882,2,red
P,1882,2,red
Q,1882,4,red
S,1882,2,red
V,1882,4,red
W,1882,2,red
X,1882,2,red
Y,1882,2,red
Z,1882,2,red
[,1882,2,red
\,1882,2,red
],1882,2,red
^,1882,5,red
_,1882,1,red
`,1882,2,red
a,1882,2,red
b,1882,2,red
c,1882,2,red
d,1882,2,red
e,1882,3,red
f,1882,2,red
g,1882,3,red
h,1882,2,red
i,1882,1,red
A,1883,1,red
B,1883,1,red
E,1883,4,red
F,1883,3,red
G,1883,1,red
H,1883,2,red
I,1883,2,red
J,1883,1,red
K,1883,2,red
L,1883,2,red
M,1883,2,red
N,1883,3,red
O,1883,2,red
P,1883,2,red
Q,1883,4,red
S,1883,2,red
V,1883,4,red
W,1883,2,red
X,1883,2,red
Y,1883,2,red
Z,1883,2,red
[,1883,2,red
\,1883,2,red
],1883,2,red
^,1883,5,red
_,1883,1,red
`,1883,2,red
a,1883,2,red
b,1883,2,red
c,1883,2,red
d,1883,2,red
e,1883,3,red
f,1883,2,red
g,1883,3,red
h,1883,2,red
i,1883,1,red
A,1884,1,red
B,1884,1,red
E,1884,4,red
F,1884,3,red
G,1884,1,red
H,1884,2,red
I,1884,2,red
J,1884,1,red
K,1884,2,red
L,1884,2,red
M,1884,2,red
N,1884,3,red
O,1884,2,red
P,1884,2,red
Q,1884,4,red
S,1884,2,red
V,1884,4,red
W,1884,2,red
X,1884,2,red
Y,1884,2,red
Z,1884,2,red
[,1884,2,red
\,1884,2,red
],1884,2,red
^,1884,5,red
_,1884,1,red
`,1884,2,red
a,1884,2,red
b,1884,2,red
c,1884,2,red
d,1884,2,red
e,1884,3,red
f,1884,2,red
g,1884,3,red
h,1884,2,red
i,1884,1,red
A,1885,1,red
B,1885,1,red
E,1885,4,red
F,1885,3,red
G,1885,1,red
H,1885,2,red
I,1885,2,red
J,1885,1,red
K,1885,2,red
L,1885,2,red
M,1885,2,red
N,1885,3,red
O,1885,2,red
P,1885,2,red
Q,1885,4,red
S,1885,2,red
V,1885,4,red
W,1885,2,red
X,1885,2,red
Y,1885,2,red
Z,1885,2,red
[,1885,2,red
\,1885,2,red
],1885,2,red
^,1885,5,red
_,1885,1,red
`,1885,2,red
a,1885,2,red
b,1885,2,red
c,1885,2,red
d,1885,2,red
e,1885,3,red
f,1885,2,red
g,1885,3,red
h,1885,2,red
i,1885,1,red
A,1886,1,red
B,1886,1,red
E,1886,4,red
F,1886,3,red
G,1886,1,red
H,1886,2,red
I,1886,2,red
J,1886,1,red
K,1886,2,red
L,1886,2,red
M,1886,2,red
N,1886,3,red
O,1886,2,red
P,1886,2,red
Q,1886,4,red
S,1886,2,red
V,1886,4,red
W,1886,2,red
X,1886,2,red
Y,1886,2,red
Z,1886,2,red
[,1886,2,red
\,1886,2,red
],1886,2,red
^,1886,5,red
_,1886,1,red
`,1886,2,red
a,1886,2,red
b,1886,2,red
c,1886,2,red
d,1886,2,red
e,1886,3,red
f,1886,2,red
g,1886,3,red
h,1886,2,red
i,1886,1,red
A,1887,1,red
B,1887,1,red
E,1887,4,red
F,1887,3,red
G,1887,1,red
H,1887,2,red
I,1887,2,red
J,1887,1,red
K,1887,2,red
L,1887,2,red
M,1887,2,red
N,1887,3,red
O,1887,2,red
P,1887,2,red
Q,1887,4,red
S,1887,2,red
V,1887,4,red
W,1887,2,red
X,1887,2,red
Y,1887,2,red
Z,1887,2,red
[,1887,2,red
\,1887,2,red
],1887,2,red
^,1887,5,red
_,1887,1,red
`,1887,2,red
a,1887,2,red
b,1887,2,red
c,1887,2,red
d,1887,2,red
e,1887,3,red
f,1887,2,red
g,1887,3,red
h,1887,2,red
i,1887,1,red
A,1888,1,red
B,1888,1,red
E,1888,4,red
F,1888,3,red
G,1888,1,red
H,1888,2,red
I,1888,2,red
J,1888,1,red
K,1888,2,red
L,1888,2,red
M,1888,2,red
N,1888,3,red
O,1888,2,red
P,1888,2,red
Q,1888,4,red
S,1888,2,red
V,1888,4,red
W,1888,2,red
X,1888,2,red
Y,1888,2,red
Z,1888,2,red
[,1888,2,red
\,1888,2,red
],1888,2,red
^,1888,5,red
_,1888,1,red
`,1888,2,red
a,1888,2,red
b,1888,2,red
c,1888,2,red
d,1888,2,red
e,1888,3,red
f,1888,2,red
g,1888,3,red
h,1888,2,red
i,1888,1,red
A,1889,1,red
B,1889,1,red
E,1889,4,red
F,1889,3,red
G,1889,1,red
H,1889,2,red
I,1889,2,red
J,1889,1,red
K,1889,2,red
L,1889,2,red
M,1889,2,red
N,1889,3,red
O,1889,2,red
P,1889,2,red
Q,1889,4,red
S,1889,2,red
V,1889,4,red
W,1889,2,red
X,1889,2,red
Y,1889,2,red
Z,1889,2,red
[,1889,2,red
\,1889,2,red
],1889,2,red
^,1889,5,red
_,1889,1,red
`,1889,2,red
a,1889,2,red
b,1889,2,red
c,1889,2,red
d,1889,2,red
e,1889,3,red
f,1889,2,red
g,1889,3,red
h,1889,2,red
i,1889,1,red
A,1890,1,red
B,1890,1,red
E,1890,4,red
F,1890,3,red
G,1890,1,red
H,1890,2,red
I,1890,2,red
J,1890,1,red
K,1890,2,red
L,1890,2,red
M,1890,2,red
N,1890,3,red
O,1890,2,red
P,1890,2,red
Q,1890,4,red
S,1890,2,red
V,1890,4,red
W,1890,2,red
X,1890,2,red
Y,1890,2,red
Z,1890,2,red
[,1890,2,red
\,1890,2,red
],1890,2,red
^,1890,5,red
_,1890,1,red
`,1890,2,red
a,1890,2,red
b,1890,2,red
c,1890,2,red
d,1890,2,red
e,1890,3,red
f,1890,2,red
g,1890,3,red
h,1890,2,red
i,1890,1,red
A,1891,1,red
B,1891,1,red
E,1891,4,red
F,1891,3,red
G,1891,1,red
H,1891,2,red
I,1891,2,red
J,1891,1,red
K,1891,2,red
L,1891,2,red
M,1891,2,red
N,1891,3,red
O,1891,2,red
P,1891,2,red
Q,1891,4,red
S,1891,2,red
V,1891,4,red
W,1891,2,red
X,1891,2,red
Y,1891,2,red
Z,1891,2,red
[,1891,2,red
\,1891,2,red
],1891,2,red
^,1891,5,red
_,1891,1,red
`,1891,2,red
a,1891,2,red
b,1891,2,red
c,1891,2,red
d,1891,2,red
e,1891,3,red
f,1891,2,red
g,1891,3,red
h,1891,2,red
i,1891,1,red
A,1892,1,red
B,1892,1,red
E,1892,4,red
F,1892,3,red
G,1892,1,red
H,1892,2,red
I,1892,2,red
J,1892,1,red
K,1892,2,red
L,1892,2,red
M,1892,2,red
N,1892,3,red
O,1892,2,red
P,1892,2,red
Q,1892,4,red
S,1892,2,red
V,1892,4,red
W,1892,2,red
X,1892,2,red
Y,1892,2,red
Z,1892,2,red
[,1892,2,red
\,1892,2,red
],1892,2,red
^,1892,5,red
_,1892,1,red
`,1892,2,red
a,1892,2,red
b,1892,2,red
c,1892,2,red
d,1892,2,red
e,1892,3,red
f,1892,2,red
g,1892,3,red
h,1892,2,red
i,1892,1,red
A,1893,1,red
B,1893,1,red
E,1893,4,red
F,1893,3,red
G,1893,1,red
H,1893,2,red
I,1893,2,red
J,1893,1,red
K,1893,2,red
L,1893,2,red
M,1893,2,red
N,1893,3,red
O,1893,2,red
P,1893,2,red
Q,1893,4,red
S,1893,2,red
V,1893,4,red
W,1893,2,red
X,1893,2,red
Y,1893,2,red
Z,1893,2,red
[,1893,2,red
\,1893,2,red
],1893,2,red
^,1893,5,red
_,1893,1,red
`,1893,2,red
a,1893,2,red
b,1893,2,red
c,1893,2,red
d,1893,2,red
e,1893,3,red
f,1893,2,red
g,1893,3,red
h,1893,2,red
i,1893,1,red
A,1894,1,red
B,1894,1,red
E,1894,4,red
F,1894,3,red
G,1894,1,red
H,1894,2,red
I,1894,2,red
J,1894,1,red
K,1894,2,red
L,1894,2,red
M,1894,2,red
N,1894,3,red
O,1894,2,red
P,1894,2,red
Q,1894,4,red
S,1894,2,red
V,1894,4,red
W,1894,2,red
X,1894,2,red
Y,1894,2,red
Z,1894,2,red
[,1894,2,red
\,1894,2,red
],1894,2,red
^,1894,5,red
_,1894,1,red
`,1894,2,red
a,1894,2,red
b,1894,2,red
c,1894,2,red
d,1894,2,red
e,1894,3,red
f,1894,2,red
g,1894,3,red
h,1894,2,red
i,1894,1,red
A,1895,1,red
B,1895,1,red
E,1895,4,red
F,1895,3,red
G,1895,1,red
H,1895,2,red
I,1895,2,red
J,1895,1,red
K,1895,2,red
L,1895,2,red
M,1895,2,red
N,1895,3,red
O,1895,2,red
P,1895,2,red
Q,1895,4,red
S,1895,2,red
V,1895,4,red
W,1895,2,red
X,1895,2,red
Y,1895,2,red
Z,1895,2,red
[,1895,2,red
\,1895,2,red
],1895,2,red
^,1895,5,red
_,1895,1,red
`,1895,2,red
a,1895,2,red
b,1895,2,red
c,1895,2,red
d,1895,2,red
e,1895,3,red
f,1895,2,red
g,1895,3,red
h,1895,2,red
i,1895,1,red
A,1896,1,red
B,1896,1,red
E,1896,4,red
F,1896,3,red
G,1896,1,red
H,1896,2,red
I,1896,2,red
J,1896,1,red
K,1896,2,red
L,1896,2,red
M,1896,2,red
N,1896,3,red
O,1896,2,red
P,1896,2,red
Q,1896,4,red
S,1896,2,red
V,1896,4,red
W,1896,2,red
X,1896,2,red
Y,1896,2,red
Z,1896,2,red
[,1896,2,red
\,1896,2,red
],1896,2,red
^,1896,5,red
_,1896,1,red
`,1896,2,red
a,1896,2,red
b,1896,2,red
c,1896,2,red
d,1896,2,red
e,1896,3,red
f,1896,2,red
g,1896,3,red
h,1896,2,red
i,1896,1,red
A,1897,1,red
B,1897,1,red
E,1897,4,red
F,1897,3,red
G,1897,1,red
H,1897,2,red
I,1897,2,red
J,1897,1,red
K,1897,2,red
L,1897,2,red
M,1897,2,red
N,1897,3,red
O,1897,2,red
P,1897,2,red
Q,1897,4,red
S,1897,2,red
V,1897,4,red
W,1897,2,red
X,1897,2,red
Y,1897,2,red
Z,1897,2,red
[,1897,2,red
\,1897,2,red
],1897,2,red
^,1897,5,red
_,1897,1,red
`,1897,2,red
a,1897,2,red
b,1897,2,red
c,1897,2,red
d,1897,2,red
e,1897,3,red
f,1897,2,red
g,1897,3,red
h,1897,2,red
i,1897,1,red
A,1898,1,red
B,1898,1,red
E,1898,4,red
F,1898,3,red
G,1898,1,red
H,1898,2,red
I,1898,2,red
J,1898,1,red
K,1898,2,red
L,1898,2,red
M,1898,2,red
N,1898,3,red
O,1898,2,red
P,1898,2,red
Q,1898,4,red
S,1898,2,red
V,1898,4,red
W,1898,2,red
X,1898,2,red
Y,1898,2,red
Z,1898,2,red
[,1898,2,red
\,1898,2,red
],1898,2,red
^,1898,5,red
_,1898,1,red
`,1898,2,red
a,1898,2,red
b,1898,2,red
c,1898,2,red
d,1898,2,red
e,1898,3,red
f,1898,2,red
g,1898,3,red
h,1898,2,red
i,1898,1,red
A,1899,1,red
B,1899,1,red
E,1899,4,red
F,1899,3,red
G,1899,1,red
H,1899,2,red
I,1899,2,red
J,1899,1,red
K,1899,2,red
L,1899,2,red
M,1899,2,red
N,1899,3,red
O,1899,2,red
P,1899,2,red
Q,1899,4,red
S,1899,2,red
V,1899,4,red
W,1899,2,red
X,1899,2,red
Y,1899,2,red
Z,1899,2,red
[,1899,2,red
\,1899,2,red
],1899,2,red
^,1899,5,red
_,1899,1,red
`,1899,2,red
a,1899,2,red
b,1899,2,red
c,1899,2,red
d,1899,2,red
e,1899,3,red
f,1899,2,red
g,1899,3,red
h,1899,2,red
i,1899,1,red
A,1900,1,red
B,1900,1,red
E,1900,4,red
F,1900,3,red
G,1900,1,red
H,1900,2,red
I,1900,2,red
J,1900,1,red
K,1900,2,red
L,1900,2,red
M,1900,2,red
N,1900,3,red
O,1900,2,red
P,1900,2,red
Q,1900,4,red
S,1900,2,red
V,1900,4,red
W,1900,2,red
X,1900,2,red
Y,1900,2,red
Z,1900,2,red
[,1900,2,red
\,1900,2,red
],1900,2,red
^,1900,5,red
_,1900,1,red
`,1900,2,red
a,1900,2,red
b,1900,2,red
c,1900,2,red
d,1900,2,red
e,1900,3,red
f,1900,2,red
g,1900,3,red
h,1900,2,red
i,1900,1,red
A,1901,1,red
B,1901,1,red
E,1901,4,red
F,1901,3,red
G,1901,1,red
H,1901,2,red
I,1901,2,red
J,1901,1,red
K,1901,2,red
L,1901,2,red
M,1901,2,red
N,1901,3,red
O,1901,2,red
P,1901,2,red
Q,1901,4,red
S,1901,2,red
V,1901,4,red
W,1901,2,red
X,1901,2,red
Y,1901,2,red
Z,1901,2,red
[,1901,2,red
\,1901,2,red
],1901,2,red
^,1901,5,red
_,1901,1,red
`,1901,2,red
a,1901,2,red
b,1901,2,red
c,1901,2,red
d,1901,2,red
e,1901,3,red
f,1901,2,red
g,1901,3,red
h,1901,2,red
i,1901,1,red
A,1902,1,red
B,1902,1,red
E,1902,4,red
F,1902,3,red
G,1902,1,red
H,1902,2,red
I,1902,2,red
J,1902,1,red
K,1902,2,red
L,1902,2,red
M,1902,2,red
N,1902,3,red
O,1902,2,red
P,1902,2,red
Q,1902,4,red
S,1902,2,red
V,1902,4,red
W,1902,2,red
X,1902,2,red
Y,1902,2,red
Z,1902,2,red
[,1902,2,red
\,1902,2,red
],1902,2,red
^,1902,5,red
_,1902,1,red
`,1902,2,red
a,1902,2,red
b,1902,2,red
c,1902,2,red
d,1902,2,red
e,1902,3,red
f,1902,2,red
g,1902,3,red
h,1902,2,red
i,1902,1,red
A,1903,1,red
B,1903,1,red
E,1903,4,red
F,1903,3,red
G,1903,1,red
H,1903,2,red
I,1903,2,red
J,1903,1,red
K,1903,2,red
L,1903,2,red
M,1903,2,red
N,1903,3,red
O,1903,2,red
P,1903,2,red
Q,1903,4,red
S,1903,2,red
V,1903,4,red
W,1903,2,red
X,1903,2,red
Y,1903,2,red
Z,1903,2,red
[,1903,2,red
\,1903,2,red
],1903,2,red
^,1903,5,red
_,1903,1,red
`,1903,2,red
a,1903,2,red
b,1903,2,red
c,1903,2,red
d,1903,2,red
e,1903,3,red
f,1903,2,red
g,1903,3,red
h,1903,2,red
i,1903,1,red
A,1904,1,red
B,1904,1,red
E,1904,4,red
F,1904,3,red
G,1904,1,red
H,1904,2,red
I,1904,2,red
J,1904,1,red
K,1904,2,red
L,1904,2,red
M,1904,2,red
N,1904,3,red
O,1904,2,red
P,1904,2,red
Q,1904,4,red
S,1904,2,red
V,1904,4,red
W,1904,2,red
X,1904,2,red
Y,1904,2,red
Z,1904,2,red
[,1904,2,red
\,1904,2,red
],1904,2,red
^,1904,5,red
_,1904,1,red
`,1904,2,red
a,1904,2,red
b,1904,2,red
c,1904,2,red
d,1904,2,red
e,1904,3,red
f,1904,2,red
g,1904,3,red
h,1904,2,red
i,1904,1,red
A,1905,1,red
B,1905,1,red
E,1905,4,red
F,1905,3,red
G,1905,1,red
H,1905,2,red
I,1905,2,red
J,1905,1,red
K,1905,2,red
L,1905,2,red
M,1905,2,red
N,1905,3,red
O,1905,2,red
P,1905,2,red
Q,1905,4,red
S,1905,2,red
V,1905,4,red
W,1905,2,red
X,1905,2,red
Y,1905,2,red
Z,1905,2,red
[,1905,2,red
\,1905,2,red
],1905,2,red
^,1905,5,red
_,1905,1,red
`,1905,2,red
a,1905,2,red
b,1905,2,red
c,1905,2,red
d,1905,2,red
e,1905,3,red
f,1905,2,red
g,1905,3,red
h,1905,2,red
i,1905,1,red
A,1906,1,red
B,1906,1,red
E,1906,4,red
F,1906,3,red
G,1906,1,red
H,1906,2,red
I,1906,2,red
J,1906,1,red
K,1906,2,red
L,1906,2,red
M,1906,2,red
N,1906,3,red
O,1906,2,red
P,1906,2,red
Q,1906,4,red
S,1906,2,red
V,1906,4,red
W,1906,2,red
X,1906,2,red
Y,1906,2,red
Z,1906,2,red
[,1906,2,red
\,1906,2,red
],1906,2,red
^,1906,5,red
_,1906,1,red
`,1906,2,red
a,1906,2,red
b,1906,2,red
c,1906,2,red
d,1906,2,red
e,1906,3,red
f,1906,2,red
g,1906,3,red
h,1906,2,red
i,1906,1,red
A,1907,1,red
B,1907,1,red
E,1907,4,red
F,1907,3,red
G,1907,1,red
H,1907,2,red
I,1907,2,red
J,1907,1,red
K,1907,2,red
L,1907,2,red
M,1907,2,red
N,1907,3,red
O,1907,2,red
P,1907,2,red
Q,1907,4,red
S,1907,2,red
V,1907,4,red
W,1907,2,red
X,1907,2,red
Y,1907,2,red
Z,1907,2,red
[,1907,2,red
\,1907,2,red
],1907,2,red
^,1907,5,red
_,1907,1,red
`,1907,2,red
a,1907,2,red
b,1907,2,red
c,1907,2,red
d,1907,2,red
e,1907,3,red
f,1907,2,red
g,1907,3,red
h,1907,2,red
i,1907,1,red
A,1908,1,red
B,1908,1,red
E,1908,4,red
F,1908,3,red
G,1908,1,red
H,1908,2,red
I,1908,2,red
J,1908,1,red
K,1908,2,red
L,1908,2,red
M,1908,2,red
N,1908,3,red
O,1908,2,red
P,1908,2,red
Q,1908,4,red
S,1908,2,red
V,1908,4,red
W,1908,2,red
X,1908,2,red
Y,1908,2,red
Z,1908,2,red
[,1908,2,red
\,1908,2,red
],1908,2,red
^,1908,5,red
_,1908,1,red
`,1908,2,red
a,1908,2,red
b,1908,2,red
c,1908,2,red
d,1908,2,red
e,1908,3,red
f,1908,2,red
g,1908,3,red
h,1908,2,red
i,1908,1,red
A,1909,1,red
B,1909,1,red
E,1909,4,red
F,1909,3,red
G,1909,1,red
H,1909,2,red
I,1909,2,red
J,1909,1,red
K,1909,2,red
L,1909,2,red
M,1909,2,red
N,1909,3,red
O,1909,2,red
P,1909,2,red
Q,1909,4,red
S,1909,2,red
V,1909,4,red
W,1909,2,red
X,1909,2,red
Y,1909,2,red
Z,1909,2,red
[,1909,2,red
\,1909,2,red
],1909,2,red
^,1909,5,red
_,1909,1,red
`,1909,2,red
a,1909,2,red
b,1909,2,red
c,1909,2,red
d,1909,2,red
e,1909,3,red
f,1909,2,red
g,1909,3,red
h,1909,2,red
i,1909,1,red
A,1910,1,red
B,1910,1,red
E,1910,4,red
F,1910,3,red
G,1910,1,red
H,1910,2,red
I,1910,2,red
J,1910,1,red
K,1910,2,red
L,1910,2,red
M,1910,2,red
N,1910,3,red
O,1910,2,red
P,1910,2,red
Q,1910,4,red
S,1910,2,red
V,1910,4,red
W,1910,2,red
X,1910,2,red
Y,1910,2,red
Z,1910,2,red
[,1910,2,red
\,1910,2,red
],1910,2,red
^,1910,5,red
_,1910,1,red
`,1910,2,red
a,1910,2,red
b,1910,2,red
c,1910,2,red
d,1910,2,red
e,1910,3,red
f,1910,2,red
g,1910,3,red
h,1910,2,red
i,1910,1,red
A,1911,1,red
B,1911,1,red
E,1911,4,red
F,1911,3,red
G,1911,1,red
H,1911,2,red
I,1911,2,red
J,1911,1,red
K,1911,2,red
L,1911,2,red
M,1911,2,red
N,1911,3,red
O,1911,2,red
P,1911,2,red
Q,1911,4,red
S,1911,2,red
V,1911,4,red
W,1911,2,red
X,1911,2,red
Y,1911,2,red
Z,1911,2,red
[,1911,2,red
\,1911,2,red
],1911,2,red
^,1911,5,red
_,1911,1,red
`,1911,2,red
a,1911,2,red
b,1911,2,red
c,1911,2,red
d,1911,2,red
e,1911,3,red
f,1911,2,red
g,1911,3,red
h,1911,2,red
i,1911,1,red
A,1912,1,red
B,1912,1,red
E,1912,4,red
F,1912,3,red
G,1912,1,red
H,1912,2,red
I,1912,2,red
J,1912,1,red
K,1912,2,red
L,1912,2,red
M,1912,2,red
N,1912,3,red
O,1912,2,red
P,1912,2,red
Q,1912,4,red
S,1912,2,red
V,1912,4,red
W,1912,2,red
X,1912,2,red
Y,1912,2,red
Z,1912,2,red
[,1912,2,red
\,1912,2,red
],1912,2,red
^,1912,5,red
_,1912,1,red
`,1912,2,red
a,1912,2,red
b,1912,2,red
c,1912,2,red
d,1912,2,red
e,1912,3,red
f,1912,2,red
g,1912,3,red
h,1912,2,red
i,1912,1,red
A,1913,1,red
B,1913,1,red
E,1913,4,red
F,1913,3,red
G,1913,1,red
H,1913,2,red
I,1913,2,red
J,1913,1,red
K,1913,2,red
L,1913,2,red
M,1913,2,red
N,1913,3,red
O,1913,2,red
P,1913,2,red
Q,1913,4,red
S,1913,2,red
V,1913,4,red
W,1913,2,red
X,1913,2,red
Y,1913,2,red
Z,1913,2,red
[,1913,2,red
\,1913,2,red
],1913,2,red
^,1913,5,red
_,1913,1,red
`,1913,2,red
a,1913,2,red
b,1913,2,red
c,1913,2,red
d,1913,2,red
e,1913,3,red
f,1913,2,red
g,1913,3,red
h,1913,2,red
i,1913,1,red
A,1914,1,red
B,1914,1,red
E,1914,4,red
F,1914,3,red
G,1914,1,red
H,1914,2,red
I,1914,2,red
J,1914,1,red
K,1914,2,red
L,1914,2,red
M,1914,2,red
N,1914,3,red
O,1914,2,red
P,1914,2,red
Q,1914,4,red
S,1914,2,red
V,1914,4,red
W,1914,2,red
X,1914,2,red
Y,1914,2,red
Z,1914,2,red
[,1914,2,red
\,1914,2,red
],1914,2,red
^,1914,5,red
_,1914,1,red
`,1914,2,red
a,1914,2,red
b,1914,2,red
c,1914,2,red
d,1914,2,red
e,1914,3,red
f,1914,2,red
g,1914,3,red
h,1914,2,red
i,1914,1,red
A,1915,1,red
B,1915,1,red
E,1915,4,red
F,1915,3,red
G,1915,1,red
H,1915,2,red
I,1915,2,red
J,1915,1,red
K,1915,2,red
L,1915,2,red
M,1915,2,red
N,1915,3,red
O,1915,2,red
P,1915,2,red
Q,1915,4,red
S,1915,2,red
V,1915,4,red
W,1915,2,red
X,1915,2,red
Y,1915,2,red
Z,1915,2,red
[,1915,2,red
\,1915,2,red
],1915,2,red
^,1915,5,red
_,1915,1,red
`,1915,2,red
a,1915,2,red
b,1915,2,red
c,1915,2,red
d,1915,2,red
e,1915,3,red
f,1915,2,red
g,1915,3,red
h,1915,2,red
i,1915,1,red
A,1916,1,red
B,1916,1,red
E,1916,4,red
F,1916,3,red
G,1916,1,red
H,1916,2,red
I,1916,2,red
J,1916,1,red
K,1916,2,red
L,1916,2,red
M,1916,2,red
N,1916,3,red
O,1916,2,red
P,1916,2,red
Q,1916,4,red
S,1916,2,red
V,1916,4,red
W,1916,2,red
X,1916,2,red
Y,1916,2,red
Z,1916,2,red
[,1916,2,red
\,1916,2,red
],1916,2,red
^,1916,5,red
_,1916,1,red
`,1916,2,red
a,1916,2,red
b,1916,2,red
c,1916,2,red
d,1916,2,red
e,1916,3,red
f,1916,2,red
g,1916,3,red
h,1916,2,red
i,1916,1,red
A,1917,1,red
B,1917,1,red
E,1917,4,red
F,1917,3,red
G,1917,1,red
H,1917,2,red
I,1917,2,red
J,1917,1,red
K,1917,2,red
L,1917,2,red
M,1917,2,red
N,1917,3,red
O,1917,2,red
P,1917,2,red
Q,1917,4,red
S,1917,2,red
V,1917,4,red
W,1917,2,red
X,1917,2,red
Y,1917,2,red
Z,1917,2,red
[,1917,2,red
\,1917,2,red
],1917,2,red
^,1917,5,red
_,1917,1,red
`,1917,2,red
a,1917,2,red
b,1917,2,red
c,1917,2,red
d,1917,2,red
e,1917,3,red
f,1917,2,red
g,1917,3,red
h,1917,2,red
i,1917,1,red
A,1918,1,red
B,1918,1,red
E,1918,4,red
F,1918,3,red
G,1918,1,red
H,1918,2,red
I,1918,2,red
J,1918,1,red
K,1918,2,red
L,1918,2,red
M,1918,2,red
N,1918,3,red
O,1918,2,red
P,1918,2,red
Q,1918,4,red
S,1918,2,red
V,1918,4,red
W,1918,2,red
X,1918,2,red
Y,1918,2,red
Z,1918,2,red
[,1918,2,red
\,1918,2,red
],1918,2,red
^,1918,5,red
_,1918,1,red
`,1918,2,red
a,1918,2,red
b,1918,2,red
c,1918,2,red
d,1918,2,red
e,1918,3,red
f,1918,2,red
g,1918,3,red
h,1918,2,red
i,1918,1,red
A,1919,1,red
B,1919,1,red
E,1919,4,red
F,1919,3,red
G,1919,1,red
H,1919,2,red
I,1919,2,red
J,1919,1,red
K,1919,2,red
L,1919,2,red
M,1919,2,red
N,1919,3,red
O,1919,2,red
P,1919,2,red
Q,1919,4,red
S,1919,2,red
V,1919,4,red
W,1919,2,red
X,1919,2,red
Y,1919,2,red
Z,1919,2,red
[,1919,2,red
\,1919,2,red
],1919,2,red
^,1919,5,red
_,1919,1,red
`,1919,2,red
a,1919,2,red
b,1919,2,red
c,1919,2,red
d,1919,2,red
e,1919,3,red
f,1919,2,red
g,1919,3,red
h,1919,2,red
i,1919,1,red
A,1920,1,red
B,1920,1,red
E,1920,4,red
F,1920,3,red
G,1920,1,red
H,1920,2,red
I,1920,2,red
